reversion_fraction,state_exit,minimum_logit_residual,maximum_selected_entry_latency,maximum_inning,side_filter,trades,pnl,capital,roi,reversion_exits,thesis_invalidations,timeout_exits,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,minimum_fold_trades,profitable_folds,worst_fold_roi
0.75,next_plate_appearance,0.16,3.0,9,both,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.16,3.0,9,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.16,3.0,99,both,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.16,3.0,99,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,8,both,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,8,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,9,both,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,9,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,99,both,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.75,next_plate_appearance,0.2,3.0,99,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.12,3.0,8,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.12,3.0,9,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.12,3.0,99,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.16,3.0,8,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.16,3.0,9,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.16,3.0,99,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.2,3.0,8,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.2,3.0,9,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
1.0,next_plate_appearance,0.2,3.0,99,no,2,-0.7285546415981202,20.0,-0.03642773207990601,0,1,0,1,-0.9459459459459453,-0.09459459459459453,1,0.21739130434782508,0.021739130434782507,0,0.0,0.0,0,1,-0.09459459459459453
0.25,next_pitch,0.16,10.0,99,yes,20,-7.310841103823046,200.0,-0.03655420551911523,5,2,8,6,-5.250160010240654,-0.08750266683734423,9,-8.727347760249058,-0.09697053066943398,5,6.666666666666668,0.13333333333333336,5,1,-0.09697053066943398
0.25,next_plate_appearance,0.04,5.0,6,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.08,5.0,6,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.12,5.0,6,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.16,5.0,6,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.16,5.0,8,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.16,5.0,9,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.16,5.0,99,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.2,5.0,6,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.2,5.0,8,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.2,5.0,9,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.25,next_plate_appearance,0.2,5.0,99,no,3,-1.0996250126684937,30.0,-0.036654167088949786,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.19230769230769235
0.5,next_plate_appearance,0.04,10.0,99,both,92,-33.77811624111052,920.0,-0.03671534374033752,32,16,3,37,-16.538248954179224,-0.04469797014643034,24,-30.88657563117202,-0.1286940651298834,31,13.646708344240738,0.04402163982013141,24,1,-0.1286940651298834
0.75,none,0.16,10.0,8,yes,14,-5.169345174784117,140.0,-0.03692389410560083,2,2,10,6,2.5771112673245007,0.04295185445540835,4,-2.7930402930402938,-0.06982600732600734,4,-4.953416149068322,-0.12383540372670805,4,1,-0.12383540372670805
0.5,none,0.2,5.0,8,yes,3,-1.107936507936506,30.0,-0.03693121693121686,1,0,2,2,-0.15555555555555411,-0.0077777777777777056,1,-0.9523809523809519,-0.09523809523809519,0,0.0,0.0,0,0,-0.09523809523809519
0.5,next_pitch,0.2,5.0,8,yes,3,-1.107936507936506,30.0,-0.03693121693121686,1,0,1,2,-0.15555555555555411,-0.0077777777777777056,1,-0.9523809523809519,-0.09523809523809519,0,0.0,0.0,0,0,-0.09523809523809519
0.5,next_pitch,0.16,7.0,6,no,11,-4.063770212795699,110.0,-0.03694336557086999,0,0,5,2,-2.2867132867132876,-0.11433566433566437,3,-0.21739130434782628,-0.007246376811594209,6,-1.5596656217345857,-0.02599442702890976,2,0,-0.11433566433566437
1.0,next_plate_appearance,0.04,10.0,9,both,117,-43.24350203826637,1170.0,-0.03696025815236442,24,29,3,42,-18.635947098628307,-0.044371302615781684,34,-19.298696080683506,-0.056760870825539725,41,-5.308858858954548,-0.012948436241352557,34,0,-0.056760870825539725
0.25,next_plate_appearance,0.04,5.0,8,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.04,5.0,9,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.04,5.0,99,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.08,5.0,8,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.08,5.0,9,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.08,5.0,99,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.12,5.0,8,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.12,5.0,9,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
0.25,next_plate_appearance,0.12,5.0,99,no,4,-1.4842403972838782,40.0,-0.03710600993209696,2,0,0,2,-2.3076923076923084,-0.11538461538461542,1,0.21739130434782508,0.021739130434782507,1,0.6060606060606049,0.06060606060606048,1,2,-0.11538461538461542
1.0,none,0.04,5.0,9,yes,14,-5.199710726480416,140.0,-0.037140790903431545,3,3,8,6,-0.29843063402385317,-0.004973843900397553,4,-4.188394938394938,-0.10470987345987345,4,-0.7128851540616251,-0.01782212885154063,4,0,-0.10470987345987345
1.0,none,0.04,5.0,99,yes,14,-5.199710726480416,140.0,-0.037140790903431545,3,3,8,6,-0.29843063402385317,-0.004973843900397553,4,-4.188394938394938,-0.10470987345987345,4,-0.7128851540616251,-0.01782212885154063,4,0,-0.10470987345987345
0.5,none,0.04,10.0,99,yes,37,-13.761151622851116,370.0,-0.0371923016833814,11,5,20,15,3.7306639798709016,0.024871093199139344,12,-19.462641877896115,-0.16218868231580094,10,1.9708262751741015,0.019708262751741014,10,2,-0.16218868231580094
0.5,none,0.08,10.0,99,yes,37,-13.761151622851116,370.0,-0.0371923016833814,11,5,20,15,3.7306639798709016,0.024871093199139344,12,-19.462641877896115,-0.16218868231580094,10,1.9708262751741015,0.019708262751741014,10,2,-0.16218868231580094
0.75,next_plate_appearance,0.04,5.0,6,yes,9,-3.3522498624893093,90.0,-0.03724722069432566,3,3,0,5,-0.34495841180163267,-0.006899168236032653,2,-2.4816849816849813,-0.12408424908424906,2,-0.5256064690026957,-0.026280323450134785,2,0,-0.12408424908424906
0.75,none,0.04,10.0,99,both,110,-41.16330127953287,1100.0,-0.03742118298139351,26,13,66,42,-1.3976104476420161,-0.003327643922957181,31,-30.908298532906453,-0.09970418881582727,37,-8.857392298984404,-0.023938898105363256,31,0,-0.09970418881582727
1.0,next_pitch,0.12,10.0,9,yes,30,-11.296956400413977,300.0,-0.037656521334713255,2,1,13,10,-8.662801253178506,-0.08662801253178505,10,-9.641213306467545,-0.09641213306467546,10,7.0070581592320735,0.07007058159232074,10,1,-0.09641213306467546
0.5,next_pitch,0.2,7.0,9,both,28,-10.551400714229157,280.0,-0.037683573979389845,2,0,8,9,-2.1028831732899063,-0.02336536859211007,12,-9.464609494962245,-0.07887174579135205,7,1.0160919540229914,0.01451559934318559,7,1,-0.07887174579135205
0.5,next_pitch,0.2,7.0,99,both,28,-10.551400714229157,280.0,-0.037683573979389845,2,0,8,9,-2.1028831732899063,-0.02336536859211007,12,-9.464609494962245,-0.07887174579135205,7,1.0160919540229914,0.01451559934318559,7,1,-0.07887174579135205
0.5,next_pitch,0.2,10.0,9,yes,18,-6.790862776523744,180.0,-0.03772701542513191,3,1,7,6,-3.2876600102406535,-0.05479433350401089,7,-9.300304215558453,-0.1328614887936922,5,5.797101449275364,0.11594202898550728,5,1,-0.1328614887936922
0.75,next_pitch,0.16,5.0,8,both,10,-3.772966827719957,100.0,-0.03772966827719957,1,0,4,5,-2.7222421900387976,-0.05444484380077595,2,-1.1697722567287783,-0.058488612836438914,3,0.11904761904761915,0.0039682539682539715,2,1,-0.058488612836438914
1.0,next_plate_appearance,0.2,10.0,99,both,51,-19.31754382636457,510.0,-0.03787753691444033,10,11,2,16,5.154241661479897,0.032214010384249356,18,-32.1878107478558,-0.1788211708214211,17,7.716025260011333,0.0453883838824196,16,2,-0.1788211708214211
1.0,next_pitch,0.16,5.0,8,no,6,-2.275603362559885,60.0,-0.037926722709331416,0,0,3,2,-2.058212058212059,-0.10291060291060294,1,-0.21739130434782628,-0.02173913043478263,3,0.0,0.0,1,0,-0.10291060291060294
0.5,none,0.3,7.0,8,both,7,-2.655748116617682,70.0,-0.03793925880882403,0,0,7,3,-1.5357927097057529,-0.0511930903235251,3,-0.9866220735785961,-0.03288740245261987,1,-0.13333333333333347,-0.013333333333333346,1,0,-0.0511930903235251
0.75,none,0.3,7.0,8,both,7,-2.655748116617682,70.0,-0.03793925880882403,0,0,7,3,-1.5357927097057529,-0.0511930903235251,3,-0.9866220735785961,-0.03288740245261987,1,-0.13333333333333347,-0.013333333333333346,1,0,-0.0511930903235251
0.5,next_pitch,0.12,10.0,9,yes,27,-10.299337352794929,270.0,-0.038145693899240475,5,1,10,10,-8.796134586511839,-0.08796134586511839,9,-8.391213306467545,-0.09323570340519495,8,6.888010540184454,0.08610013175230567,8,1,-0.09323570340519495
0.25,none,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
0.25,next_pitch,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
0.5,none,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
0.5,next_pitch,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
0.75,none,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
0.75,next_pitch,0.3,5.0,8,both,2,-0.7729468599033807,20.0,-0.03864734299516904,0,0,2,1,-0.5555555555555545,-0.05555555555555545,1,-0.21739130434782628,-0.02173913043478263,0,0.0,0.0,0,0,-0.05555555555555545
1.0,next_pitch,0.04,5.0,9,yes,14,-5.411657273203881,140.0,-0.03865469480859915,2,0,5,6,0.05379394224733358,0.0008965657041222263,4,-4.87021312021312,-0.121755328005328,4,-0.5952380952380956,-0.014880952380952389,4,1,-0.121755328005328
1.0,next_pitch,0.04,5.0,99,yes,14,-5.411657273203881,140.0,-0.03865469480859915,2,0,5,6,0.05379394224733358,0.0008965657041222263,4,-4.87021312021312,-0.121755328005328,4,-0.5952380952380956,-0.014880952380952389,4,1,-0.121755328005328
1.0,next_pitch,0.12,5.0,9,both,18,-6.9658640271388945,180.0,-0.03869924459521608,1,0,7,7,-2.426515694312302,-0.03466450991874717,6,-4.658395951874212,-0.07763993253123687,5,0.11904761904761915,0.002380952380952383,5,1,-0.07763993253123687
1.0,next_pitch,0.12,5.0,99,both,18,-6.9658640271388945,180.0,-0.03869924459521608,1,0,7,7,-2.426515694312302,-0.03466450991874717,6,-4.658395951874212,-0.07763993253123687,5,0.11904761904761915,0.002380952380952383,5,1,-0.07763993253123687
0.75,next_plate_appearance,0.04,5.0,8,both,22,-8.570776520375235,220.0,-0.0389580750926147,6,6,1,11,-8.628511195354415,-0.07844101086685831,4,-2.264293677337156,-0.0566073419334289,7,2.322028352316335,0.03317183360451907,4,1,-0.07844101086685831
0.25,next_plate_appearance,0.3,7.0,8,no,4,-1.5612648221343899,40.0,-0.03903162055335975,0,0,0,2,-1.778656126482215,-0.08893280632411074,2,0.21739130434782508,0.010869565217391254,0,0.0,0.0,0,1,-0.08893280632411074
0.75,next_pitch,0.08,5.0,9,yes,10,-3.912872724419332,100.0,-0.03912872724419332,2,0,5,6,-0.07953939108599994,-0.001325656518099999,2,-3.9523809523809517,-0.19761904761904758,2,0.11904761904761915,0.005952380952380957,2,1,-0.19761904761904758
0.75,next_pitch,0.08,5.0,99,yes,10,-3.912872724419332,100.0,-0.03912872724419332,2,0,5,6,-0.07953939108599994,-0.001325656518099999,2,-3.9523809523809517,-0.19761904761904758,2,0.11904761904761915,0.005952380952380957,2,1,-0.19761904761904758
0.5,next_plate_appearance,0.12,10.0,99,both,71,-28.028300472912452,710.0,-0.03947647953931331,23,13,2,29,-11.65958222067378,-0.040205455933357864,20,-32.31210754606564,-0.1615605377303282,22,15.94338929382698,0.07246995133557718,20,1,-0.1615605377303282
0.75,next_pitch,0.12,10.0,9,yes,28,-11.089380642838218,280.0,-0.03960493086727935,2,1,13,10,-8.796134586511839,-0.08796134586511839,9,-9.300304215558453,-0.10333671350620503,9,7.0070581592320735,0.07785620176924526,9,1,-0.10333671350620503
1.0,next_pitch,0.16,10.0,99,yes,27,-10.715071373676006,270.0,-0.039685449532133356,1,2,11,8,-5.225301253178505,-0.06531626566473131,11,-11.405919188820485,-0.1036901744438226,8,5.916149068322984,0.07395186335403729,8,1,-0.1036901744438226
0.75,next_plate_appearance,0.2,10.0,99,both,48,-19.108360902385012,480.0,-0.039809085213302106,11,10,2,16,10.020908328146561,0.062630677050916,16,-32.96350244746054,-0.20602189029662837,16,3.8342332169289675,0.023963957605806045,16,2,-0.20602189029662837
0.5,next_plate_appearance,0.04,5.0,8,both,18,-7.1679605863093006,180.0,-0.03982200325727389,4,5,1,10,-8.159761195354415,-0.08159761195354415,3,-1.6873706004140787,-0.05624568668046929,5,2.6791712094591924,0.05358342418918385,3,1,-0.08159761195354415
0.5,next_plate_appearance,0.08,5.0,8,both,18,-7.1679605863093006,180.0,-0.03982200325727389,4,5,1,10,-8.159761195354415,-0.08159761195354415,3,-1.6873706004140787,-0.05624568668046929,5,2.6791712094591924,0.05358342418918385,3,1,-0.08159761195354415
0.25,none,0.16,5.0,8,both,5,-1.9983880853446065,50.0,-0.03996776170689213,2,0,3,2,-2.863247863247862,-0.1431623931623931,2,0.25879917184265033,0.012939958592132516,1,0.6060606060606049,0.06060606060606048,1,2,-0.1431623931623931
0.25,none,0.2,5.0,8,both,5,-1.9983880853446065,50.0,-0.03996776170689213,2,0,3,2,-2.863247863247862,-0.1431623931623931,2,0.25879917184265033,0.012939958592132516,1,0.6060606060606049,0.06060606060606048,1,2,-0.1431623931623931
0.75,none,0.12,10.0,99,both,74,-29.668763843593762,740.0,-0.04009292411296454,14,9,46,29,3.188810147405732,0.010995897060019766,22,-31.908573300406708,-0.14503896954730322,23,-0.949000690592797,-0.004126089959099117,22,1,-0.14503896954730322
0.75,next_plate_appearance,0.08,10.0,8,yes,27,-10.828712467984168,270.0,-0.04010634247401544,10,9,1,12,-3.707520425135033,-0.03089600354279194,6,-3.8992673992673983,-0.06498778998778997,9,-3.221924643581738,-0.03579916270646376,6,0,-0.06498778998778997
0.75,none,0.12,5.0,8,yes,5,-2.005838041431259,50.0,-0.040116760828625184,1,1,3,3,-1.172504708097926,-0.03908349026993087,1,-0.9523809523809519,-0.09523809523809519,1,0.11904761904761915,0.011904761904761915,1,1,-0.09523809523809519
0.75,none,0.16,5.0,8,yes,5,-2.005838041431259,50.0,-0.040116760828625184,1,1,3,3,-1.172504708097926,-0.03908349026993087,1,-0.9523809523809519,-0.09523809523809519,1,0.11904761904761915,0.011904761904761915,1,1,-0.09523809523809519
0.75,none,0.04,3.0,8,both,4,-1.6051251920817138,40.0,-0.04012812980204285,0,0,4,1,-0.8108108108108101,-0.081081081081081,2,-0.7943143812709037,-0.039715719063545186,1,0.0,0.0,1,0,-0.081081081081081
